Trial Phase,Trial Number,Time,Position X,Position Y,Position Z
50,2,39.83893,-0.2974349,-0.499975,1.249536
50,2,39.94991,-0.2974349,-0.499975,1.249536
50,2,40.06096,-0.2991011,-0.499975,1.24854
50,2,40.17219,-0.2991011,-0.499975,1.24854
50,2,40.28318,-0.2991011,-0.499975,1.24854
50,2,40.38329,-0.2991011,-0.499975,1.24854
50,2,40.49429,-0.2977029,-0.499975,1.248249
50,2,40.6054,-0.2821217,-0.499975,1.24603
50,2,40.70543,-0.1445323,-0.4999754,1.211595
50,2,40.80544,-0.02595574,-0.4999751,1.156197
50,2,40.90548,-0.005328238,-0.499975,1.13343
50,2,41.01643,0.04951593,-0.4999751,1.126069
50,2,41.12773,0.1703733,-0.4999752,1.122345
50,2,41.23875,0.2450482,-0.499975,1.132482
50,2,41.33887,0.2523268,-0.499975,1.133238
50,2,41.43904,0.285662,-0.499975,1.134177
50,2,41.54997,0.2900259,-0.499975,1.134855
50,2,41.65009,0.3389993,-0.4999751,1.1254
50,2,41.76105,0.3750311,-0.499975,1.105472
50,2,41.86127,0.3751601,-0.499975,1.118548
50,2,41.96132,0.3728458,-0.499975,1.173658
50,2,42.07254,0.3687941,-0.499975,1.193423
50,2,42.18331,0.3858796,-0.499975,1.198301
50,2,42.29432,0.3902941,-0.4999751,1.225714
50,2,42.39454,0.4043804,-0.499975,1.232149
50,2,42.5055,0.4212305,-0.499975,1.2348
50,2,42.61668,0.4675983,-0.4999752,1.23263
50,2,42.72765,0.5361785,-0.499975,1.202479
50,2,42.83894,0.522604,-0.4999751,1.1836
50,2,42.94986,0.5213326,-0.499975,1.178773
50,2,43.06099,0.5180684,-0.499975,1.191812
50,2,43.1722,0.5277008,-0.499975,1.201436
50,2,43.27269,0.5332559,-0.499975,1.204844
50,2,43.38325,0.5332559,-0.499975,1.204844
50,2,43.49414,0.5357509,-0.499975,1.214157
50,2,43.59422,0.5357027,-0.499975,1.215473
50,2,43.69443,0.5342433,-0.499975,1.216738
50,2,43.80542,0.5341957,-0.499975,1.218055
50,2,43.90546,0.5346895,-0.499975,1.243147
50,2,44.01653,0.5374408,-0.499975,1.24457
50,2,44.11659,0.536041,-0.499975,1.244517
50,2,44.22771,0.5332414,-0.499975,1.244415
50,2,44.33899,0.5262868,-0.499975,1.242849
50,2,44.44982,0.5246638,-0.4999751,1.2494
50,2,44.561,0.5287816,-0.499975,1.251704
50,2,44.66101,0.5315753,-0.499975,1.251803
50,2,44.77236,0.5301784,-0.499975,1.251754
50,2,44.88336,0.5301784,-0.499975,1.251754
50,2,44.99426,0.5301784,-0.499975,1.251754
50,2,45.09431,0.5301784,-0.499975,1.251754
50,2,45.19435,0.5315753,-0.499975,1.251803
50,2,45.30524,0.5315151,-0.499975,1.253485
50,2,45.41643,0.531485,-0.499975,1.254327
50,2,45.5275,0.5314548,-0.499975,1.255169
50,2,45.62753,0.532898,-0.499975,1.2539
50,2,45.73846,0.5342631,-0.4999751,1.254793
50,2,45.84966,0.5356587,-0.499975,1.254845
50,2,45.94966,0.5328675,-0.499975,1.254742
50,2,46.0498,0.5329153,-0.499975,1.253422
50,2,46.14986,0.5329152,-0.499975,1.253422
50,2,46.26096,0.5124421,-0.4999751,1.283164
50,2,46.37188,0.5351057,-0.499975,1.306946
50,2,46.48288,0.5336335,-0.499975,1.309545
50,2,46.58313,0.5281409,-0.499975,1.309346
50,2,46.69429,0.5228716,-0.499975,1.302532
50,2,46.80507,0.5203969,-0.499975,1.294013
50,2,46.90545,0.5148789,-0.499975,1.293836
50,2,47.01626,0.5134585,-0.499975,1.295117
50,2,47.11641,0.5120795,-0.499975,1.295075
50,2,47.22766,0.5120795,-0.499975,1.295075
50,2,47.33874,0.5120795,-0.499975,1.295075
50,2,47.44952,0.5134622,-0.499975,1.295
50,2,47.54971,0.513503,-0.499975,1.293677
50,2,47.66091,0.5135438,-0.499975,1.292353
50,2,47.77216,0.5148826,-0.499975,1.29372
50,2,47.88274,0.5231598,-0.499975,1.293988
50,2,47.98289,0.521648,-0.499975,1.297913
50,2,48.08302,0.5214274,-0.499975,1.304534
50,2,48.19415,0.5200523,-0.499975,1.304489
50,2,48.30507,0.5200958,-0.499975,1.303164
50,2,48.4053,0.520183,-0.499975,1.300516
50,2,48.51616,0.5188062,-0.499975,1.300471
50,2,48.61637,0.5201552,-0.499975,1.30136
50,2,48.7273,0.5215316,-0.499975,1.301406
50,2,48.82732,0.5215917,-0.499975,1.299603
50,2,48.93837,0.5106422,-0.499975,1.296973
50,2,49.03906,0.509253,-0.499975,1.297302
50,2,49.14952,0.5119576,-0.499975,1.299079
50,2,49.2496,0.5119576,-0.499975,1.299079
50,2,49.36053,0.5120785,-0.499975,1.295109
50,2,49.46057,0.5134051,-0.499975,1.296848
50,2,49.5607,0.5147569,-0.499975,1.29774
50,2,49.6717,0.5147304,-0.499975,1.298589
50,2,49.77198,0.5147304,-0.499975,1.298589
50,2,49.88283,0.5174855,-0.499975,1.298676
50,2,49.99383,0.5431469,-0.4999751,1.277567
50,2,50.10498,0.5439399,-0.4999751,1.257489
50,2,50.2159,0.5472829,-0.499975,1.208719
50,2,50.31601,0.530407,-0.4999751,1.122176
50,2,50.41609,0.4850754,-0.4999751,1.069335
50,2,50.52712,0.4783885,-0.499975,1.033641
50,2,50.62729,0.4749141,-0.499975,0.9778454
50,2,50.73833,0.42668,-0.499975,0.9611151
50,2,50.83844,0.3220013,-0.4999751,0.9597071
50,2,50.94939,0.2795799,-0.499975,0.9622594
50,2,51.04947,0.2947802,-0.499975,0.9630493
50,2,51.16044,0.3343771,-0.499975,0.9711
50,2,51.26067,0.3313803,-0.499975,0.97246
50,2,51.37152,0.3513039,-0.499975,0.9889649
50,2,51.48288,0.360435,-0.499975,0.9963176
50,2,51.5939,0.3769561,-0.499975,0.9961308
50,2,51.69422,0.3874779,-0.499975,0.9973512
50,2,51.80485,0.3920239,-0.499975,1.005752
50,2,51.90497,0.4203854,-0.499975,1.040721
50,2,52.01614,0.4363967,-0.499975,1.082447
50,2,52.12702,0.4554293,-0.499975,1.085069
50,2,52.22713,0.4510202,-0.499975,1.08614
50,2,52.33664,0.4554276,-0.499975,1.085201
50,2,52.44762,0.4887722,-0.499975,1.101795
50,2,52.5477,0.5120357,-0.499975,1.104843
50,2,52.64814,0.5280207,-0.499975,1.10665
50,2,52.74929,0.5265912,-0.499975,1.105784
50,2,52.84946,0.5178994,-0.499975,1.103872
51,1,57.97121,0.3595819,-0.8645447,1.335155
51,1,58.08263,-0.0264093,-0.8615003,1.529026
51,1,58.19318,-0.1597094,-0.8671147,1.43747
51,1,58.30416,-0.2115383,-0.8684287,1.430774
51,1,58.40426,-0.1788581,-0.8673879,1.407091
51,1,58.50431,-0.03071594,-0.866895,1.297595
51,1,58.61527,0.08177549,-0.868412,1.111263
51,1,58.71556,0.24219,-0.8654392,1.007583
51,1,58.82657,0.4898384,-0.8664762,0.915471
51,1,58.92667,0.810033,-0.9354997,0.771502
51,1,59.03772,0.9478809,-0.9361463,0.5974293
51,1,59.13779,0.8556681,-0.9354106,0.4960825
51,1,59.24888,0.5939533,-0.9356354,0.1799616
51,1,59.36001,0.2499751,-0.9354749,0.1125564
51,1,59.4601,0.1943445,-0.9067038,0.04440793
51,1,59.57102,0.0503242,-0.9364922,-0.1220079
51,1,59.6712,-0.2016326,-0.9346126,-0.1390306
51,1,59.78217,-0.3647651,-0.9087117,-0.2416099
51,1,59.89324,-0.2784939,-0.9313452,-0.390242
51,1,59.99334,-0.1752195,-0.9355046,-0.3800203
51,1,60.09343,0.07226899,-0.9345702,-0.3800231
51,1,60.20439,0.4685469,-0.9361331,-0.3799595
51,1,60.31544,0.6471973,-0.8781318,-0.4820071
51,1,60.42659,0.9175355,-0.8662888,-0.5871574
51,1,60.5266,1.180642,-0.866158,-0.5337051
51,1,60.6378,1.435441,-0.8653258,-0.4789901
51,1,60.7487,1.692802,-0.8674799,-0.3749217
51,1,60.85997,1.825483,-0.9099751,-0.2794423
51,1,60.9707,1.673963,-0.8696147,0.02543959
51,1,61.08183,1.450421,-0.9395471,0.4599666
51,1,61.19289,1.462913,-0.9399861,0.4600215
51,1,61.29297,1.459244,-0.9392061,0.4600214
51,1,61.40392,1.472547,-0.940827,0.4600244
51,1,61.51512,1.473323,-0.9398848,0.3748002
51,1,61.6261,1.425445,-0.9411998,0.2767623
51,1,61.72624,1.370031,-0.9398147,0.2416601
51,1,61.83733,1.311761,-0.9108719,0.1865135
51,1,61.94844,1.053298,-0.9399809,0.1799712
51,1,62.05949,0.7299152,-0.940655,0.1800337
51,1,62.1706,0.4265724,-0.9405978,0.1707044
51,1,62.28165,0.2418281,-0.9372176,0.1770704
51,1,62.3817,0.1704621,-0.9010026,0.186727
51,1,62.48192,0.178195,-0.902687,0.2123608
51,1,62.59314,0.1564635,-0.8907484,0.2841769
51,1,62.70405,0.1204091,-0.8746843,0.3187334
51,1,62.80434,-0.02997619,-0.9365993,0.3906281
51,1,62.91525,-0.2791453,-0.9349251,0.4674441
51,1,63.0154,-0.4005682,-0.9371115,0.4600204
51,1,63.12638,-0.5133883,-0.9383881,0.4599732
51,1,63.23717,-0.6077883,-0.9415983,0.4169767
51,1,63.3373,-0.7481459,-0.9403555,0.4532171
51,1,63.43731,-0.91075,-0.9794656,0.4610139
51,1,63.54853,-0.9200513,-0.9753857,0.4691952
51,1,63.65958,-0.9378728,-0.9661571,0.4876307
51,1,63.75972,-0.4888767,-0.9383452,0.4255148
51,1,63.87075,-0.02950427,-0.938908,0.3533444
51,1,63.98181,0.3134503,-0.9396772,0.4566263
51,1,64.08205,0.6835423,-0.9373071,0.4599624
51,1,64.18205,1.017774,-0.9372663,0.6072588
51,1,64.293,1.131227,-0.9182593,0.6898558
51,1,64.40381,1.208403,-0.8827356,0.8360351
51,1,64.50381,1.193644,-0.8868634,1.026413
51,1,64.6039,1.184122,-0.8824068,1.042973
51,1,64.70399,1.183577,-0.8932186,1.02003
51,1,64.80437,1.117722,-0.9224791,0.8160151
51,1,64.91548,1.089967,-0.9363108,0.2860992
51,1,65.02609,1.00866,-0.9244339,0.1462404
51,1,65.12634,0.9142212,-0.900301,0.1029826
51,1,65.23731,0.7304829,-0.8698824,0.03929698
51,1,65.33756,0.5036876,-0.9377185,-0.3037109
51,1,65.44831,0.2295801,-0.9413545,-0.3350456
51,1,65.54843,-0.01139593,-0.9401106,-0.3629828
51,1,65.64865,-0.221659,-0.9379693,-0.3799552
51,1,65.75951,-0.3702202,-0.9103602,-0.4003578
51,1,65.85968,-0.3880413,-0.8997564,-0.3999783
51,1,65.97097,-0.4086803,-0.8876061,-0.3931578
51,1,66.08167,-0.3935659,-0.8992355,-0.3962237
51,1,66.18179,-0.3822286,-0.9038322,-0.4305862
51,1,66.29271,-0.3564118,-0.9185681,-0.4264311
51,1,66.39272,-0.3560679,-0.9186536,-0.4260865
51,1,66.49299,-0.2665569,-0.9208416,-0.4162902
51,1,66.60413,0.1375174,-0.9387625,-0.3664244
51,1,66.715,0.4285067,-0.94112,-0.3519846
51,1,66.81527,0.5300246,-0.938394,-0.3485548
51,1,66.92601,0.5363821,-0.938936,-0.3435202
51,1,67.02627,0.5864319,-0.9113332,-0.2882214
51,1,67.1263,0.6583764,-0.8750486,-0.03771213
51,1,67.2373,0.9335706,-0.9403082,0.324137
51,1,67.34818,1.112571,-0.9313836,0.4202527
51,1,67.45922,1.180561,-0.898066,0.4322247
51,1,67.55935,1.195198,-0.8894826,0.3973483
51,1,67.67038,1.17542,-0.9001535,0.157051
51,1,67.78141,1.18026,-0.8985343,0.08972245
51,2,72.89252,0.7506201,-0.499975,1.237087
51,2,72.99284,0.7455965,-0.6484631,1.301328
51,2,73.10349,0.6931826,-0.9099776,1.836893
51,2,73.21458,0.5906654,-0.8707048,2.839199
51,2,73.32557,0.555385,-0.9099755,3.167934
51,2,73.42577,0.5471624,-0.9099751,3.221515
51,2,73.5369,0.5471624,-0.9099751,3.221515
51,2,73.63694,0.5471624,-0.9099751,3.221515
51,2,73.73699,0.5471624,-0.9099751,3.221515
51,2,73.83701,0.5471624,-0.9099751,3.221515
51,2,73.94781,0.5471624,-0.9099751,3.221515
51,2,74.04819,0.5471624,-0.9099751,3.221515
51,2,74.15904,0.5471624,-0.9099751,3.221515
51,2,74.2702,0.5471624,-0.9099751,3.221515
51,2,74.38136,0.4953244,-0.9099806,3.276334
51,2,74.49233,0.4749421,-0.9099751,3.264381
51,2,74.60356,0.4749421,-0.9099751,3.264381
51,2,74.71459,0.4755114,-0.9099751,3.264408
51,2,74.82564,0.4828964,-0.9099753,3.254132
51,2,74.93656,0.500247,-0.9099751,3.252776
51,2,75.04778,0.4971989,-0.8815236,3.282473
51,2,75.14792,0.4883676,-0.9099795,3.125427
51,2,75.25877,0.3752965,-0.9099758,2.926616
51,2,75.35911,0.3112083,-0.9099759,2.728421
51,2,75.46999,0.2024276,-0.9099753,2.450911
51,2,75.58137,0.1659556,-0.9099756,2.064734
51,2,75.69241,0.1645351,-0.9099765,1.482179
51,2,75.80354,0.0407058,-0.8746624,0.7385517
51,2,75.91499,-0.007519871,-0.9154263,0.1285003
51,2,76.02541,-0.04254285,-0.9480744,0.1799748
51,2,76.12544,-0.01046005,-0.9477828,0.1799659
51,2,76.23662,0.1136488,-0.9795847,0.1800351
51,2,76.34779,-0.07169682,-0.946589,0.2119649
51,2,76.44793,-0.01199192,-0.9451768,0.3323079
51,2,76.5587,0.2273869,-0.9108701,0.4822127
51,2,76.65881,0.4428386,-0.9099792,0.9227
51,2,76.76987,0.6271741,-0.9099776,1.594667
51,2,76.88096,0.7704254,-0.9099752,1.908546
51,2,76.99207,0.7948003,-0.9099751,1.914351
51,2,77.09212,0.744748,-0.9099752,1.882549
51,2,77.20303,0.6034098,-0.909976,1.616133
51,2,77.30323,0.5484418,-0.9099756,1.275768
51,2,77.40324,0.5396739,-0.9099762,0.9080542
51,2,77.50336,0.5417939,-0.9099774,0.446364
51,2,77.60339,0.4704837,-0.9099753,0.2656385
51,2,77.71427,0.5044721,-0.9099752,0.2004996
51,2,77.8255,0.717248,-0.979992,0.404792
51,2,77.9366,0.901418,-0.9473109,0.4599704
51,2,78.03661,1.082747,-0.947193,0.4599698
51,2,78.14757,1.29865,-0.9487233,0.4600309
51,2,78.24761,1.467314,-0.9483451,0.4600337
51,2,78.35872,1.566007,-0.9483682,0.3858874
51,2,78.45887,1.473923,-0.9468873,0.3192321
51,2,78.56968,1.179708,-0.9498974,0.1799719
51,2,78.68072,0.8461298,-0.9506069,0.01050195
51,2,78.79181,0.7208326,-0.9799889,-0.02351177
51,2,78.892,0.7189773,-0.9799888,-0.007722586
51,2,79.00306,0.6567017,-0.9486082,-0.07142633
51,2,79.10323,0.3359915,-0.9099757,-0.1259495
51,2,79.21407,-0.119111,-0.8803883,-0.1331119
51,2,79.32525,-0.2429515,-0.879743,-0.1189349
51,2,79.4364,-0.2654065,-0.8793092,-0.08022439
51,2,79.53644,-0.4614482,-0.8789594,-0.01751006
51,2,79.63657,-0.6302785,-0.8775622,0.04106265
51,2,79.73662,-0.7198702,-0.9471773,0.2391159
51,2,79.84737,-0.7037369,-0.9506634,0.2418382
51,2,79.95855,-0.6967691,-0.9500355,0.3366492
51,2,80.06959,-0.8058054,-0.9507548,0.3881218
51,2,80.18048,-0.9359118,-0.9529818,0.4357906
51,2,80.28059,-1.032152,-0.9518437,0.4599715
51,2,80.3816,-1.1224,-0.9418017,0.4599723
51,2,80.49168,-1.279269,-0.9521392,0.4600329
51,2,80.59179,-1.320024,-0.9510116,0.4600258
51,2,80.70297,-1.319986,-0.9503207,0.4599621
51,2,80.81394,-1.324958,-0.9491701,0.464975
51,2,80.92496,-1.355175,-0.934951,0.4951952
51,2,81.02499,-1.369077,-0.9278386,0.5090983
51,2,81.12522,-1.374354,-0.922796,0.5143754
51,2,81.23606,-1.393369,-0.9160625,0.5333501
51,2,81.33618,-1.209241,-0.9515361,0.4600375
51,2,81.44715,-0.8567492,-0.952894,0.3765302
51,2,81.54722,-0.5588315,-0.952277,0.299281
51,2,81.64723,-0.4409233,-0.9325566,0.2861933
51,2,81.7571,-0.4091652,-0.9290646,0.2908071
51,2,81.8572,-0.3604099,-0.903752,0.3332875
51,2,81.96807,-0.1191988,-0.9659271,0.3662278
51,2,82.06863,0.1481839,-0.9556697,0.4377496
51,2,82.16936,0.3730421,-0.9099751,0.4920877
51,2,82.26955,0.7050145,-0.9719102,0.4761285
51,2,82.38058,1.016511,-0.9519876,0.4599679
51,2,82.49197,1.172977,-0.9491739,0.4600246
51,2,82.60286,1.118647,-0.9514444,0.4599688
51,2,82.70293,1.04969,-0.9506756,0.4599675
51,2,82.81416,0.8542006,-0.9494532,0.4599639
51,2,82.92503,0.6774958,-0.9577147,0.5045379
51,2,83.02514,0.4183231,-0.9099752,0.6005549
51,2,83.12518,-0.03501767,-0.8803791,0.8006858
51,2,83.23615,-0.3345921,-0.8819073,0.8932878
51,2,83.33615,-0.6003293,-0.9517815,0.9945608
51,2,83.43628,-0.7599945,-0.9505213,1.019965
51,2,83.54702,-0.7754757,-0.946529,1.019962
51,2,83.6473,-0.7600111,-0.9514289,1.01996
51,2,83.75877,-0.6867211,-0.9478189,0.8760856
51,2,83.8694,-0.560993,-0.9526868,0.611543
51,2,83.98033,-0.4799784,-0.9544495,0.4423453
51,2,84.08035,-0.4545067,-0.9414973,0.3501705
51,2,84.19147,-0.4392409,-0.9337876,0.1392598
51,2,84.29148,-0.4655879,-0.9409763,0.1538349
51,2,84.39161,-0.5182658,-0.935495,0.1453481
51,2,84.50249,-0.5664686,-0.9551267,0.1799745
51,2,84.60271,-0.8296999,-0.9528322,0.1799511
51,2,84.71352,-1.131013,-0.9559484,0.2062663
51,2,84.81365,-1.29607,-0.9545794,0.256499
51,2,84.92467,-1.320024,-0.9554762,0.3068218
51,2,85.02469,-1.320021,-0.9553334,0.3374872
51,2,85.1357,-1.319948,-0.9562986,0.3903663
51,2,85.23586,-1.336619,-0.9464333,0.4228972
51,2,85.34702,-1.386429,-0.921083,0.4705029
51,2,85.458,-1.375949,-0.927589,0.5159707
51,2,85.55809,-1.192143,-0.9546762,0.4600469
51,2,85.65811,-0.7566078,-0.9544157,0.3815463
51,2,85.75823,-0.4611713,-0.9437917,0.3752606
51,2,85.8691,-0.4387556,-0.9350501,0.6730264
51,2,85.96917,-0.4381659,-0.9340223,0.9848891
51,2,86.08028,-0.4400321,-0.9350654,1.019961
51,2,86.18051,-0.4800405,-0.9440681,1.037228
51,2,86.2914,-0.4493994,-0.9395354,0.8884026
51,2,86.40236,-0.4800343,-0.9564034,0.2625498
51,2,86.50243,-0.6322731,-0.9557658,0.1800298
51,2,86.60246,-0.9026436,-0.9554492,0.2483165
51,2,86.70247,-1.220503,-0.9553129,0.3625073
51,2,86.81351,-1.319967,-0.9560376,0.4218398
51,2,86.92457,-1.343386,-0.9448569,0.4833706
51,2,87.02461,-1.369052,-0.931562,0.5090723
51,2,87.13566,-1.466436,-0.8835406,0.606414
51,2,87.23566,-1.629673,-0.8866743,0.9765583
51,2,87.34689,-1.560101,-0.8854912,1.186155
51,2,87.44694,-1.616538,-0.8850822,1.251417
51,2,87.55799,-1.703191,-0.8856744,1.30001
51,2,87.658,-1.795158,-0.8854944,1.317407
51,2,87.769,-1.901327,-0.8866806,1.311247
51,2,87.86906,-2.041605,-0.8860195,1.326351
51,2,87.98008,-2.025558,-0.8869587,1.333855
51,2,88.08022,-1.797565,-0.8855481,1.207164
51,2,88.18048,-1.391665,-0.8829793,0.9870698
51,2,88.29108,-0.9575862,-0.8880664,0.8085228
51,2,88.39127,-0.5575117,-0.9561746,0.7045709
51,2,88.50232,-0.4108481,-0.9222211,0.6943524
51,2,88.61346,-0.2069862,-0.8864842,0.7113063
51,2,88.71371,0.1520381,-0.9099755,0.6871341
51,2,88.81372,0.4678842,-0.9099752,0.7380844
51,2,88.92464,0.5738742,-0.9099751,0.777386
51,2,89.03571,0.4637437,-0.9099752,0.6878573
51,2,89.13583,0.3935992,-0.9099751,0.6602357
51,2,89.24679,0.6528184,-0.9099753,0.6335288
51,2,89.35791,1.012502,-0.8864239,0.6646037
51,2,89.4688,1.283924,-0.8886711,0.7177431
51,2,89.5688,1.45601,-0.888657,0.7598724
51,2,89.67986,1.630603,-0.8891271,0.8117076
51,2,89.77993,1.773576,-0.8884441,0.8641598
51,2,89.89105,1.996438,-0.8883294,0.9526806
51,2,90.00214,2.236001,-0.8886045,1.064976
51,2,90.10217,2.392985,-0.8883654,1.156833
51,2,90.20235,2.429795,-0.8865395,1.185487
51,2,90.31311,2.308784,-0.8900087,1.128603
51,2,90.41314,2.022116,-0.8897419,1.005009
51,2,90.51315,1.679177,-0.88954,0.9106749
51,2,90.61323,1.284093,-0.88885,0.9745876
51,2,90.71323,0.8910515,-0.8887861,1.070588
51,2,90.8244,0.4647892,-0.9099755,1.126113
51,2,90.92448,0.2074958,-0.9099754,1.295779
51,2,91.0246,0.00735718,-0.9099766,1.705231
51,2,91.12464,-0.09781644,-0.9099756,2.031125
51,2,91.22476,-0.04943696,-0.9099768,2.351326
51,2,91.33572,0.006224096,-0.9099755,2.633969
51,2,91.43588,0.01561522,-0.9099751,2.67662
51,2,91.54672,0.001006901,-0.9099751,2.695626
51,2,91.65776,0.006891102,-0.9099751,2.723726
51,2,91.75801,0.02095848,-0.9099752,2.752059
51,2,91.86893,0.03443673,-0.9099751,2.758615
51,2,91.96907,0.03468975,-0.9099751,2.759888
51,2,92.0801,0.08467868,-0.909976,3.00084
51,2,92.19119,0.09378958,-0.9099751,3.043518
51,2,92.29168,0.09475157,-0.9099751,3.048401
51,2,92.40222,0.09499198,-0.9099751,3.049622
51,2,92.50246,0.09499198,-0.9099751,3.049622
51,2,92.60269,0.09499198,-0.9099751,3.049622
51,2,92.71336,0.09499198,-0.9099751,3.049622
51,2,92.81349,0.09499198,-0.9099751,3.049622
51,2,92.92423,0.09499198,-0.9099751,3.049622
51,2,93.03558,0.09499198,-0.9099751,3.049622
51,2,93.14622,0.09499198,-0.909975,3.049622
51,2,93.24643,0.09499198,-0.9099751,3.049622
51,2,93.35748,0.09595311,-0.9099751,3.054501
51,2,93.46797,0.09595311,-0.909975,3.054501
51,2,93.56798,0.09643343,-0.8828536,3.056939
51,2,93.66801,0.1236226,-0.7099479,3.194964
51,2,93.77909,0.1688659,-0.5681446,3.42464
51,2,93.89024,0.1869453,-0.5021527,3.51642
51,2,93.9903,0.1892323,-0.499975,3.525594
51,2,94.10134,0.1892323,-0.499975,3.525594
51,2,94.20135,0.1892323,-0.499975,3.525594
51,2,94.31233,0.1892323,-0.499975,3.525594
51,2,94.41236,0.1892323,-0.499975,3.525594
51,2,94.5234,0.1892323,-0.499975,3.525594
51,2,94.63451,0.1892323,-0.499975,3.525594
51,2,94.74567,0.1892323,-0.4999751,3.525594
51,2,94.84728,0.1892323,-0.499975,3.525594
51,2,94.94756,0.1895887,-0.499975,3.527408
51,2,95.05785,0.1895887,-0.499975,3.527408
51,2,95.15853,0.1895887,-0.499975,3.527408
51,2,95.26778,0.1895887,-0.4999751,3.527408
51,2,95.36781,0.1895887,-0.499975,3.527408
51,2,95.46897,0.1895887,-0.499975,3.527408
51,2,95.58719,0.1895887,-0.499975,3.527408
51,1,0.3533334,0.41,-1.815025,2.642855
51,1,0.4706996,0.41,-1.815025,2.642855
51,1,0.5816891,0.41,-1.815025,2.642855
51,1,0.6819509,0.41,-1.815025,2.642855
51,1,0.7928451,0.41,-1.815025,2.642855
51,1,0.9035513,0.41,-1.815025,2.642855
51,1,1.004179,0.41,-1.815025,2.642855
51,1,1.109479,0.41,-1.815025,2.642855
51,1,1.211087,0.41,-1.815025,2.642855
51,1,1.312521,0.4628723,-1.815025,2.176419
51,1,1.412736,0.6431975,-1.773831,1.648661
51,1,1.523605,0.5989363,-1.224596,1.005374
51,1,1.62363,0.4830851,-1.153726,0.6097219
51,1,1.724701,0.4966783,-1.143017,0.2577786
51,1,1.834657,0.4862574,-1.04345,-0.106006
51,1,1.934673,0.4913016,-1.043297,-0.4205187
51,1,2.03508,0.4839908,-1.039225,-0.6432355
51,1,2.145755,0.494593,-1.132471,-0.6257461
51,1,2.24576,0.5439094,-1.132424,-0.6026283
51,1,2.3459,0.7396601,-1.131026,-0.3862316
51,1,2.458858,1.005155,-1.00145,-0.2168301
51,1,2.567986,1.217062,-1.110169,0.0334073
51,1,2.668028,1.228966,-1.109743,0.1085068
51,1,2.779039,0.9800371,-0.9996294,0.08203691
51,1,2.890138,0.451651,-1.08864,0.04471433
51,1,2.990151,0.07146779,-1.088517,0.0318386
51,1,3.090154,-0.02967197,-1.088484,0.03391737
51,1,3.201204,0.09861398,-1.177988,0.03828982
51,1,3.301282,0.2450168,-1.177203,0.03893793
51,1,3.412362,0.3777151,-1.066409,0.03034481
51,1,3.523398,0.5379662,-1.15604,-0.06528419
51,1,3.624607,0.8358249,-1.143951,-0.3178018
51,1,3.734504,1.08516,-1.044983,-0.4205762
51,1,3.847476,1.564013,-1.190017,-0.4219664
51,1,3.956565,1.807601,-1.303647,-0.5201706
51,1,4.056799,1.715728,-1.747807,-0.4002562
51,1,4.157812,1.70613,-1.889975,-0.3414052
51,1,4.268147,1.549344,-1.852836,-0.3215157
51,1,4.379048,1.28636,-0.9995463,-0.3628854
51,1,4.479092,1.11431,-0.9991086,-0.4317693
51,1,4.590067,1.098336,-1.089349,-0.439544
51,1,4.690456,1.095925,-1.08546,-0.4374637
51,1,4.792025,1.101938,-1.069777,-0.4346957
51,1,4.902711,1.101977,-1.162909,-0.4193928
51,1,5.012914,1.103162,-1.060887,-0.4125422
51,1,5.123475,1.099035,-1.155279,-0.4133726
51,1,5.223964,1.099035,-1.150383,-0.4133726
51,1,5.334331,1.101117,-1.046716,-0.4130887
51,1,5.434355,1.101117,-1.046477,-0.4130887
51,1,5.534487,1.099035,-1.045154,-0.4133726
51,1,5.645484,1.099184,-1.135177,-0.4144675
51,1,0.3533334,0.4041524,0.1170818,-0.09151047
51,1,0.4546354,0.4004193,-0.1814393,-0.01112977
51,1,0.5547346,0.3987257,-0.6119825,0.07906854
51,1,0.6658168,0.4007863,-0.8092709,0.1673551
51,1,0.7666126,0.389008,-0.9138486,0.3945659
51,1,0.8766459,0.3393587,-0.8135154,0.4590636
51,1,0.9768721,0.3514009,-0.8112534,0.4576076
51,1,1.08138,0.4221219,-0.9661775,0.4374241
51,1,1.182217,0.5349024,-0.9578227,0.1800506
51,1,1.292843,0.3726069,-0.8515485,0.1020192
51,1,1.393111,0.2535017,-0.8488605,-0.04815978
51,1,1.504752,0.1740696,-0.9324593,-0.209826
51,1,1.615145,0.04277667,-0.8285214,-0.3036044
51,1,1.72648,-0.1673714,-0.9151694,-0.2380956
51,1,1.837104,-0.292803,-0.8089362,-0.1043619
51,1,1.948314,-0.3100292,-0.8968368,0.0999037
51,1,2.059331,-0.4193164,-0.7866617,0.3263857
51,1,2.170564,-0.4615005,-0.8743372,0.4600207
51,1,2.281773,-0.505022,-0.9444359,0.4956046
51,1,2.392598,-0.6646988,-0.8388016,0.4903837
51,1,2.503872,-1.003964,-0.9300417,0.5598843
51,1,2.614753,-1.111603,-0.9156084,0.5887496
51,1,2.714841,-1.16726,-0.9099755,0.8099148
